MACN,NGAY,DOANHTHU
1,2021-12-10,26000000
1,2021-12-11,36000000
1,2021-12-12,44000000
1,2021-12-13,14000000
1,2021-12-14,45000000
1,2021-12-15,18000000
1,2021-12-16,36000000
1,2021-12-17,6000000
1,2021-12-18,19000000
1,2021-12-19,41000000
1,2021-12-20,39000000
1,2021-12-21,14000000
1,2021-12-22,14000000
1,2021-12-23,33000000
1,2021-12-24,43000000
1,2021-12-25,46000000
1,2021-12-26,8000000
1,2021-12-27,34000000
1,2021-12-28,31000000
1,2021-12-29,26000000
1,2021-12-30,22000000
1,2021-12-31,22000000
1,2022-01-01,26000000
1,2022-01-02,25000000
1,2022-01-03,35000000
1,2022-01-04,6000000
1,2022-01-05,46000000
1,2022-01-06,17000000
1,2022-01-07,21000000
1,2022-01-08,22000000
1,2022-01-09,7000000
1,2022-01-10,39000000
1,2022-01-11,36000000
1,2022-01-12,33000000
1,2022-01-13,28000000
1,2022-01-14,42000000
1,2022-01-15,45000000
1,2022-01-16,6000000
1,2022-01-17,26000000
1,2022-01-18,46000000
1,2022-01-19,7000000
1,2022-01-20,30000000
1,2022-01-21,21000000
1,2022-01-22,21000000
1,2022-01-23,48000000
1,2022-01-24,28000000
1,2022-01-25,29000000
1,2022-01-26,40000000
1,2022-01-27,9000000
1,2022-01-28,11000000
1,2022-01-29,8000000
1,2022-01-30,49000000
1,2022-01-31,44000000
1,2022-02-01,37000000
1,2022-02-02,24000000
1,2022-02-03,25000000
1,2022-02-04,39000000
1,2022-02-05,50000000
1,2022-02-06,34000000
1,2022-02-07,10000000
1,2022-02-08,38000000
1,2022-02-09,10000000
1,2022-02-10,13000000
1,2022-02-11,13000000
1,2022-02-12,5000000
1,2022-02-13,40000000
1,2022-02-14,48000000
1,2022-02-15,33000000
1,2022-02-16,13000000
1,2022-02-17,13000000
1,2022-02-18,16000000
1,2022-02-19,23000000
1,2022-02-20,34000000
1,2022-02-21,44000000
1,2022-02-22,8000000
1,2022-02-23,7000000
1,2022-02-24,38000000
1,2022-02-25,9000000
1,2022-02-26,28000000
1,2022-02-27,24000000
1,2022-02-28,28000000
1,2022-03-01,5000000
1,2022-03-02,5000000
1,2022-03-03,7000000
1,2022-03-04,47000000
1,2022-03-05,24000000
1,2022-03-06,12000000
1,2022-03-07,10000000
1,2022-03-08,41000000
1,2022-03-09,37000000
1,2022-03-10,50000000
1,2022-03-11,35000000
1,2022-03-12,23000000
1,2022-03-13,33000000
1,2022-03-14,5000000
1,2022-03-15,5000000
1,2022-03-16,17000000
1,2022-03-17,48000000
1,2022-03-18,46000000
1,2022-03-19,17000000
1,2022-03-20,37000000
1,2022-03-21,16000000
1,2022-03-22,33000000
1,2022-03-23,28000000
1,2022-03-24,46000000
1,2022-03-25,20000000
1,2022-03-26,25000000
1,2022-03-27,48000000
1,2022-03-28,39000000
1,2022-03-29,20000000
1,2022-03-30,49000000
1,2022-03-31,50000000
1,2022-04-01,10000000
1,2022-04-02,40000000
1,2022-04-03,49000000
1,2022-04-04,17000000
1,2022-04-05,50000000
1,2022-04-06,45000000
1,2022-04-07,46000000
1,2022-04-08,40000000
1,2022-04-09,26000000
1,2022-04-10,34000000
1,2022-04-11,14000000
1,2022-04-12,38000000
1,2022-04-13,44000000
1,2022-04-14,33000000
1,2022-04-15,21000000
1,2022-04-16,38000000
1,2022-04-17,29000000
1,2022-04-18,19000000
1,2022-04-19,17000000
1,2022-04-20,27000000
1,2022-04-21,25000000
1,2022-04-22,10000000
1,2022-04-23,16000000
1,2022-04-24,12000000
1,2022-04-25,33000000
1,2022-04-26,45000000
1,2022-04-27,41000000
1,2022-04-28,45000000
1,2022-04-29,6000000
1,2022-04-30,11000000
1,2022-05-01,43000000
1,2022-05-02,50000000
1,2022-05-03,9000000
1,2022-05-04,39000000
1,2022-05-05,39000000
1,2022-05-06,34000000
1,2022-05-07,40000000
1,2022-05-08,40000000
1,2022-05-09,12000000
1,2022-05-10,44000000
1,2022-05-11,5000000
1,2022-05-12,36000000
1,2022-05-13,47000000
1,2022-05-14,17000000
1,2022-05-15,18000000
1,2022-05-16,15000000
1,2022-05-17,11000000
1,2022-05-18,30000000
1,2022-05-19,25000000
1,2022-05-20,41000000
1,2022-05-21,13000000
1,2022-05-22,36000000
1,2022-05-23,30000000
1,2022-05-24,44000000
1,2022-05-25,32000000
1,2022-05-26,14000000
1,2022-05-27,33000000
1,2022-05-28,36000000
1,2022-05-29,39000000
1,2022-05-30,46000000
1,2022-05-31,10000000
1,2022-06-01,36000000
1,2022-06-02,34000000
1,2022-06-03,32000000
1,2022-06-04,30000000
1,2022-06-05,32000000
1,2022-06-06,5000000
1,2022-06-07,32000000
1,2022-06-08,23000000
1,2022-06-09,23000000
1,2022-06-10,34000000
1,2022-06-11,47000000
1,2022-06-12,11000000
1,2022-06-13,42000000
1,2022-06-14,38000000
1,2022-06-15,16000000
1,2022-06-16,20000000
1,2022-06-17,39000000
1,2022-06-18,20000000
1,2022-06-19,25000000
1,2022-06-20,47000000
1,2022-06-21,44000000
1,2022-06-22,5000000
1,2022-06-23,30000000
1,2022-06-24,41000000
1,2022-06-25,41000000
1,2022-06-26,20000000
1,2022-06-27,7000000
1,2022-06-28,22000000
1,2022-06-29,35000000
1,2022-06-30,37000000
1,2022-07-01,48000000
1,2022-07-02,36000000
1,2022-07-03,29000000
1,2022-07-04,12000000
1,2022-07-05,47000000
1,2022-07-06,15000000
1,2022-07-07,49000000
1,2022-07-08,19000000
1,2022-07-09,16000000
1,2022-07-10,50000000
1,2022-07-11,46000000
1,2022-07-12,28000000
1,2022-07-13,44000000
1,2022-07-14,43000000
1,2022-07-15,47000000
1,2022-07-16,32000000
1,2022-07-17,11000000
1,2022-07-18,45000000
1,2022-07-19,40000000
1,2022-07-20,14000000
1,2022-07-21,22000000
1,2022-07-22,39000000
1,2022-07-23,49000000
1,2022-07-24,15000000
1,2022-07-25,13000000
1,2022-07-26,33000000
1,2022-07-27,27000000
1,2022-07-28,19000000
1,2022-07-29,7000000
1,2022-07-30,41000000
1,2022-07-31,25000000
1,2022-08-01,15000000
1,2022-08-02,18000000
1,2022-08-03,9000000
1,2022-08-04,13000000
1,2022-08-05,36000000
1,2022-08-06,38000000
1,2022-08-07,26000000
1,2022-08-08,10000000
1,2022-08-09,44000000
1,2022-08-10,19000000
1,2022-08-11,28000000
1,2022-08-12,26000000
1,2022-08-13,25000000
1,2022-08-14,18000000
1,2022-08-15,32000000
1,2022-08-16,45000000
1,2022-08-17,33000000
1,2022-08-18,15000000
1,2022-08-19,43000000
1,2022-08-20,20000000
1,2022-08-21,27000000
1,2022-08-22,5000000
1,2022-08-23,18000000
1,2022-08-24,8000000
1,2022-08-25,43000000
1,2022-08-26,48000000
1,2022-08-27,38000000
1,2022-08-28,41000000
1,2022-08-29,23000000
1,2022-08-30,13000000
1,2022-08-31,36000000
1,2022-09-01,17000000
1,2022-09-02,22000000
1,2022-09-03,24000000
1,2022-09-04,13000000
1,2022-09-05,5000000
1,2022-09-06,50000000
1,2022-09-07,22000000
1,2022-09-08,33000000
1,2022-09-09,11000000
1,2022-09-10,12000000
1,2022-09-11,16000000
1,2022-09-12,49000000
1,2022-09-13,24000000
1,2022-09-14,26000000
1,2022-09-15,38000000
1,2022-09-16,39000000
1,2022-09-17,16000000
1,2022-09-18,31000000
1,2022-09-19,7000000
1,2022-09-20,27000000
1,2022-09-21,43000000
1,2022-09-22,9000000
1,2022-09-23,36000000
1,2022-09-24,31000000
1,2022-09-25,18000000
1,2022-09-26,18000000
1,2022-09-27,13000000
1,2022-09-28,44000000
1,2022-09-29,11000000
1,2022-09-30,38000000
1,2022-10-01,34000000
1,2022-10-02,9000000
1,2022-10-03,33000000
1,2022-10-04,14000000
1,2022-10-05,30000000
1,2022-10-06,6000000
1,2022-10-07,40000000
1,2022-10-08,29000000
1,2022-10-09,34000000
1,2022-10-10,26000000
1,2022-10-11,36000000
1,2022-10-12,32000000
1,2022-10-13,45000000
1,2022-10-14,23000000
1,2022-10-15,24000000
1,2022-10-16,18000000
1,2022-10-17,35000000
1,2022-10-18,22000000
1,2022-10-19,14000000
1,2022-10-20,30000000
1,2022-10-21,26000000
1,2022-10-22,41000000
1,2022-10-23,45000000
1,2022-10-24,45000000
1,2022-10-25,25000000
1,2022-10-26,8000000
1,2022-10-27,26000000
1,2022-10-28,14000000
1,2022-10-29,48000000
1,2022-10-30,27000000
1,2022-10-31,16000000
1,2022-11-01,24000000
1,2022-11-02,30000000
1,2022-11-03,33000000
1,2022-11-04,8000000
1,2022-11-05,10000000
1,2022-11-06,45000000
1,2022-11-07,10000000
1,2022-11-08,44000000
1,2022-11-09,6000000
1,2022-11-10,21000000
1,2022-11-11,34000000
1,2022-11-12,24000000
1,2022-11-13,46000000
1,2022-11-14,46000000
1,2022-11-15,39000000
1,2022-11-16,15000000
1,2022-11-17,34000000
1,2022-11-18,43000000
1,2022-11-19,31000000
1,2022-11-20,13000000
1,2022-11-21,27000000
1,2022-11-22,41000000
1,2022-11-23,41000000
1,2022-11-24,8000000
1,2022-11-25,34000000
1,2022-11-26,37000000
1,2022-11-27,49000000
1,2022-11-28,11000000
1,2022-11-29,8000000
1,2022-11-30,42000000
1,2022-12-01,10000000
1,2022-12-02,37000000
1,2022-12-03,43000000
1,2022-12-04,50000000
1,2022-12-05,13000000
1,2022-12-06,23000000
1,2022-12-07,23000000
1,2022-12-08,14000000
1,2022-12-09,5000000
1,2022-12-10,44000000
1,2022-12-11,31000000
1,2022-12-12,5000000
1,2022-12-13,46000000
1,2022-12-14,32000000
1,2022-12-15,19000000
1,2022-12-16,23000000
1,2022-12-17,11000000
1,2022-12-18,13000000
1,2022-12-19,45000000
1,2022-12-20,39000000
1,2022-12-21,33000000
1,2022-12-22,30000000
1,2022-12-23,31000000
1,2022-12-24,24000000
1,2022-12-25,39000000
1,2022-12-26,5000000
1,2022-12-27,30000000
1,2022-12-28,44000000
1,2022-12-29,41000000
1,2022-12-30,40000000
1,2022-12-31,10000000
1,2023-01-01,7000000
1,2023-01-02,12000000
1,2023-01-03,19000000
1,2023-01-04,9000000
1,2023-01-05,14000000
1,2023-01-06,25000000
1,2023-01-07,33000000
1,2023-01-08,13000000
1,2023-01-09,23000000
1,2023-01-10,9000000
1,2023-01-11,35000000
1,2023-01-12,28000000
1,2023-01-13,15000000
1,2023-01-14,32000000
1,2023-01-15,42000000
1,2023-01-16,36000000
1,2023-01-17,42000000
1,2023-01-18,49000000
1,2023-01-19,27000000
1,2023-01-20,7000000
1,2023-01-21,31000000
1,2023-01-22,49000000
1,2023-01-23,21000000
1,2023-01-24,31000000
1,2023-01-25,9000000
1,2023-01-26,35000000
1,2023-01-27,22000000
1,2023-01-28,12000000
1,2023-01-29,20000000
1,2023-01-30,15000000
1,2023-01-31,48000000
1,2023-02-01,29000000
1,2023-02-02,19000000
1,2023-02-03,24000000
1,2023-02-04,36000000
1,2023-02-05,31000000
1,2023-02-06,22000000
1,2023-02-07,36000000
1,2023-02-08,37000000
1,2023-02-09,49000000
1,2023-02-10,33000000
1,2023-02-11,42000000
1,2023-02-12,18000000
1,2023-02-13,13000000
1,2023-02-14,34000000
1,2023-02-15,31000000
1,2023-02-16,46000000
1,2023-02-17,13000000
1,2023-02-18,5000000
1,2023-02-19,21000000
1,2023-02-20,38000000
1,2023-02-21,9000000
1,2023-02-22,42000000
1,2023-02-23,32000000
1,2023-02-24,8000000
1,2023-02-25,22000000
1,2023-02-26,5000000
1,2023-02-27,20000000
1,2023-02-28,45000000
1,2023-03-01,10000000
1,2023-03-02,24000000
1,2023-03-03,28000000
1,2023-03-04,33000000
1,2023-03-05,22000000
1,2023-03-06,9000000
1,2023-03-07,26000000
1,2023-03-08,22000000
1,2023-03-09,10000000
1,2023-03-10,16000000
1,2023-03-11,7000000
1,2023-03-12,31000000
1,2023-03-13,44000000
1,2023-03-14,19000000
1,2023-03-15,14000000
1,2023-03-16,23000000
1,2023-03-17,30000000
1,2023-03-18,37000000
1,2023-03-19,46000000
1,2023-03-20,27000000
1,2023-03-21,42000000
1,2023-03-22,40000000
1,2023-03-23,25000000
1,2023-03-24,8000000
1,2023-03-25,39000000
1,2023-03-26,45000000
1,2023-03-27,17000000
1,2023-03-28,11000000
1,2023-03-29,9000000
1,2023-03-30,24000000
1,2023-03-31,13000000
1,2023-04-01,7000000
1,2023-04-02,15000000
1,2023-04-03,45000000
1,2023-04-04,24000000
1,2023-04-05,34000000
1,2023-04-06,35000000
1,2023-04-07,32000000
1,2023-04-08,27000000
1,2023-04-09,23000000
1,2023-04-10,49000000
1,2023-04-11,5000000
1,2023-04-12,8000000
1,2023-04-13,24000000
1,2023-04-14,27000000
1,2023-04-15,28000000
1,2023-04-16,11000000
1,2023-04-17,17000000
1,2023-04-18,25000000
1,2023-04-19,45000000
1,2023-04-20,16000000
1,2023-04-21,40000000
1,2023-04-22,21000000
1,2023-04-23,26000000
1,2023-04-24,36000000
1,2023-04-25,25000000
1,2023-04-26,44000000
1,2023-04-27,8000000
1,2023-04-28,20000000
1,2023-04-29,10000000
1,2023-04-30,27000000
1,2023-05-01,30000000
1,2023-05-02,10000000
1,2023-05-03,46000000
1,2023-05-04,47000000
1,2023-05-05,48000000
1,2023-05-06,21000000
1,2023-05-07,10000000
1,2023-05-08,29000000
1,2023-05-09,26000000
1,2023-05-10,11000000
1,2023-05-11,31000000
1,2023-05-12,16000000
1,2023-05-13,7000000
1,2023-05-14,35000000
1,2023-05-15,47000000
1,2023-05-16,34000000
1,2023-05-17,48000000
1,2023-05-18,37000000
1,2023-05-19,6000000
1,2023-05-20,9000000
1,2023-05-21,46000000
1,2023-05-22,50000000
1,2023-05-23,24000000
1,2023-05-24,35000000
1,2023-05-25,26000000
1,2023-05-26,37000000
1,2023-05-27,25000000
1,2023-05-28,18000000
1,2023-05-29,35000000
1,2023-05-30,47000000
1,2023-05-31,7000000
1,2023-06-01,49000000
1,2023-06-02,46000000
1,2023-06-03,44000000
1,2023-06-04,31000000
1,2023-06-05,33000000
1,2023-06-06,5000000
1,2023-06-07,49000000
1,2023-06-08,30000000
1,2023-06-09,25000000
1,2023-06-10,25000000
1,2023-06-11,33000000
1,2023-06-12,25000000
1,2023-06-13,6000000
1,2023-06-14,47000000
1,2023-06-15,9000000
1,2023-06-16,5000000
1,2023-06-17,9000000
1,2023-06-18,12000000
1,2023-06-19,36000000
1,2023-06-20,42000000
1,2023-06-21,36000000
1,2023-06-22,48000000
1,2023-06-23,9000000
1,2023-06-24,25000000
1,2023-06-25,35000000
1,2023-06-26,40000000
1,2023-06-27,30000000
1,2023-06-28,37000000
1,2023-06-29,25000000
1,2023-06-30,28000000
1,2023-07-01,9000000
1,2023-07-02,37000000
1,2023-07-03,35000000
1,2023-07-04,22000000
1,2023-07-05,25000000
1,2023-07-06,37000000
1,2023-07-07,12000000
1,2023-07-08,40000000
1,2023-07-09,18000000
1,2023-07-10,39000000
1,2023-07-11,11000000
1,2023-07-12,10000000
1,2023-07-13,29000000
1,2023-07-14,47000000
1,2023-07-15,7000000
1,2023-07-16,32000000
1,2023-07-17,9000000
1,2023-07-18,21000000
1,2023-07-19,37000000
1,2023-07-20,50000000
1,2023-07-21,42000000
1,2023-07-22,14000000
1,2023-07-23,41000000
1,2023-07-24,34000000
1,2023-07-25,45000000
1,2023-07-26,7000000
1,2023-07-27,15000000
1,2023-07-28,21000000
1,2023-07-29,33000000
1,2023-07-30,38000000
1,2023-07-31,5000000
1,2023-08-01,32000000
1,2023-08-02,45000000
1,2023-08-03,33000000
1,2023-08-04,50000000
1,2023-08-05,39000000
1,2023-08-06,8000000
1,2023-08-07,13000000
1,2023-08-08,14000000
1,2023-08-09,14000000
1,2023-08-10,39000000
1,2023-08-11,24000000
1,2023-08-12,32000000
1,2023-08-13,39000000
1,2023-08-14,5000000
1,2023-08-15,10000000
1,2023-08-16,20000000
1,2023-08-17,21000000
1,2023-08-18,44000000
1,2023-08-19,18000000
1,2023-08-20,39000000
1,2023-08-21,17000000
1,2023-08-22,48000000
1,2023-08-23,12000000
1,2023-08-24,43000000
1,2023-08-25,7000000
1,2023-08-26,14000000
1,2023-08-27,24000000
1,2023-08-28,16000000
1,2023-08-29,15000000
1,2023-08-30,39000000
1,2023-08-31,16000000
1,2023-09-01,20000000
1,2023-09-02,30000000
1,2023-09-03,24000000
1,2023-09-04,26000000
1,2023-09-05,15000000
1,2023-09-06,15000000
1,2023-09-07,23000000
1,2023-09-08,7000000
1,2023-09-09,8000000
1,2023-09-10,12000000
1,2023-09-11,24000000
1,2023-09-12,9000000
1,2023-09-13,44000000
1,2023-09-14,31000000
1,2023-09-15,12000000
1,2023-09-16,50000000
1,2023-09-17,48000000
1,2023-09-18,36000000
1,2023-09-19,20000000
1,2023-09-20,39000000
1,2023-09-21,28000000
1,2023-09-22,25000000
1,2023-09-23,12000000
1,2023-09-24,31000000
1,2023-09-25,22000000
1,2023-09-26,8000000
1,2023-09-27,12000000
1,2023-09-28,50000000
1,2023-09-29,25000000
1,2023-09-30,11000000
1,2023-10-01,39000000
1,2023-10-02,47000000
1,2023-10-03,23000000
1,2023-10-04,6000000
1,2023-10-05,16000000
1,2023-10-06,31000000
1,2023-10-07,32000000
1,2023-10-08,16000000
1,2023-10-09,31000000
1,2023-10-10,31000000
1,2023-10-11,31000000
1,2023-10-12,10000000
1,2023-10-13,13000000
1,2023-10-14,38000000
1,2023-10-15,40000000
1,2023-10-16,50000000
1,2023-10-17,20000000
1,2023-10-18,38000000
1,2023-10-19,48000000
1,2023-10-20,28000000
1,2023-10-21,44000000
1,2023-10-22,31000000
1,2023-10-23,40000000
1,2023-10-24,38000000
1,2023-10-25,10000000
1,2023-10-26,41000000
1,2023-10-27,17000000
1,2023-10-28,20000000
1,2023-10-29,36000000
1,2023-10-30,14000000
1,2023-10-31,8000000
1,2023-11-01,33000000
1,2023-11-02,16000000
1,2023-11-03,28000000
1,2023-11-04,33000000
1,2023-11-05,8000000
1,2023-11-06,23000000
1,2023-11-07,42000000
1,2023-11-08,26000000
1,2023-11-09,20000000
1,2023-11-10,14000000
1,2023-11-11,21000000
1,2023-11-12,50000000
1,2023-11-13,47000000
1,2023-11-14,42000000
1,2023-11-15,41000000
1,2023-11-16,50000000
1,2023-11-17,36000000
1,2023-11-18,35000000
1,2023-11-19,5000000
1,2023-11-20,37000000
1,2023-11-21,44000000
1,2023-11-22,39000000
1,2023-11-23,42000000
1,2023-11-24,5000000
1,2023-11-25,41000000
1,2023-11-26,16000000
1,2023-11-27,39000000
1,2023-11-28,32000000
1,2023-11-29,35000000
1,2023-11-30,29000000
1,2023-12-01,42000000
1,2023-12-02,43000000
1,2023-12-03,5000000
1,2023-12-04,41000000
1,2023-12-05,37000000
1,2023-12-06,14000000
1,2023-12-07,40000000
1,2023-12-08,24000000
1,2023-12-09,44000000
1,2023-12-10,11000000
1,2023-12-11,15000000
1,2023-12-12,43000000
1,2023-12-13,26000000
1,2023-12-14,13000000
1,2023-12-15,8000000
1,2023-12-16,11000000
1,2023-12-17,9000000
1,2023-12-18,26000000
1,2023-12-19,30000000
1,2023-12-20,11000000
1,2023-12-21,25000000
1,2023-12-22,40000000
1,2023-12-23,50000000
1,2023-12-24,22000000
1,2023-12-25,24000000
1,2023-12-26,27000000
1,2023-12-27,50000000
1,2023-12-28,49000000
1,2023-12-29,40000000
1,2023-12-30,27000000
2,2019-01-01,5000000
2,2019-01-02,19000000
2,2019-01-03,49000000
2,2019-01-04,42000000
2,2019-01-05,49000000
2,2019-01-06,18000000
2,2019-01-07,47000000
2,2019-01-08,40000000
2,2019-01-09,23000000
2,2019-01-10,18000000
2,2019-01-11,30000000
2,2019-01-12,49000000
2,2019-01-13,17000000
2,2019-01-14,14000000
2,2019-01-15,38000000
2,2019-01-16,34000000
2,2019-01-17,5000000
2,2019-01-18,30000000
2,2019-01-19,21000000
2,2019-01-20,30000000
2,2019-01-21,46000000
2,2019-01-22,34000000
2,2019-01-23,37000000
2,2019-01-24,29000000
2,2019-01-25,37000000
2,2019-01-26,11000000
2,2019-01-27,14000000
2,2019-01-28,14000000
2,2019-01-29,24000000
2,2019-01-30,21000000
2,2019-01-31,14000000
2,2019-02-01,18000000
2,2019-02-02,22000000
2,2019-02-03,13000000
2,2019-02-04,41000000
2,2019-02-05,6000000
2,2019-02-06,42000000
2,2019-02-07,38000000
2,2019-02-08,23000000
2,2019-02-09,13000000
2,2019-02-10,47000000
2,2019-02-11,36000000
2,2019-02-12,33000000
2,2019-02-13,46000000
2,2019-02-14,41000000
2,2019-02-15,8000000
2,2019-02-16,32000000
2,2019-02-17,33000000
2,2019-02-18,10000000
2,2019-02-19,10000000
2,2019-02-20,11000000
2,2019-02-21,16000000
2,2019-02-22,47000000
2,2019-02-23,42000000
2,2019-02-24,26000000
2,2019-02-25,32000000
2,2019-02-26,19000000
2,2019-02-27,48000000
2,2019-02-28,44000000
2,2019-03-01,27000000
2,2019-03-02,35000000
2,2019-03-03,27000000
2,2019-03-04,42000000
2,2019-03-05,23000000
2,2019-03-06,14000000
2,2019-03-07,47000000
2,2019-03-08,34000000
2,2019-03-09,45000000
2,2019-03-10,19000000
2,2019-03-11,34000000
2,2019-03-12,41000000
2,2019-03-13,26000000
2,2019-03-14,6000000
2,2019-03-15,31000000
2,2019-03-16,32000000
2,2019-03-17,43000000
2,2019-03-18,15000000
2,2019-03-19,8000000
2,2019-03-20,25000000
2,2019-03-21,21000000
2,2019-03-22,45000000
2,2019-03-23,11000000
2,2019-03-24,29000000
2,2019-03-25,32000000
2,2019-03-26,41000000
2,2019-03-27,36000000
2,2019-03-28,43000000
2,2019-03-29,20000000
2,2019-03-30,40000000
2,2019-03-31,24000000
2,2019-04-01,10000000
2,2019-04-02,48000000
2,2019-04-03,50000000
2,2019-04-04,17000000
2,2019-04-05,23000000
2,2019-04-06,50000000
2,2019-04-07,47000000
2,2019-04-08,18000000
2,2019-04-09,37000000
2,2019-04-10,16000000
2,2019-04-11,16000000
2,2019-04-12,49000000
2,2019-04-13,21000000
2,2019-04-14,25000000
2,2019-04-15,17000000
2,2019-04-16,36000000
2,2019-04-17,44000000
2,2019-04-18,42000000
2,2019-04-19,50000000
2,2019-04-20,7000000
2,2019-04-21,28000000
2,2019-04-22,17000000
2,2019-04-23,36000000
2,2019-04-24,7000000
2,2019-04-25,48000000
2,2019-04-26,22000000
2,2019-04-27,36000000
2,2019-04-28,34000000
2,2019-04-29,47000000
2,2019-04-30,34000000
2,2019-05-01,25000000
2,2019-05-02,13000000
2,2019-05-03,19000000
2,2019-05-04,48000000
2,2019-05-05,15000000
2,2019-05-06,11000000
2,2019-05-07,5000000
2,2019-05-08,42000000
2,2019-05-09,38000000
2,2019-05-10,25000000
2,2019-05-11,9000000
2,2019-05-12,37000000
2,2019-05-13,21000000
2,2019-05-14,49000000
2,2019-05-15,16000000
2,2019-05-16,50000000
2,2019-05-17,49000000
2,2019-05-18,46000000
2,2019-05-19,28000000
2,2019-05-20,32000000
2,2019-05-21,11000000
2,2019-05-22,7000000
2,2019-05-23,33000000
2,2019-05-24,45000000
2,2019-05-25,18000000
2,2019-05-26,28000000
2,2019-05-27,7000000
2,2019-05-28,8000000
2,2019-05-29,12000000
2,2019-05-30,41000000
2,2019-05-31,7000000
2,2019-06-01,35000000
2,2019-06-02,30000000
2,2019-06-03,31000000
2,2019-06-04,21000000
2,2019-06-05,6000000
2,2019-06-06,7000000
2,2019-06-07,20000000
2,2019-06-08,26000000
2,2019-06-09,43000000
2,2019-06-10,45000000
2,2019-06-11,8000000
2,2019-06-12,44000000
2,2019-06-13,34000000
2,2019-06-14,22000000
2,2019-06-15,47000000
2,2019-06-16,21000000
2,2019-06-17,6000000
2,2019-06-18,9000000
2,2019-06-19,48000000
2,2019-06-20,44000000
2,2019-06-21,33000000
2,2019-06-22,11000000
2,2019-06-23,37000000
2,2019-06-24,18000000
2,2019-06-25,44000000
2,2019-06-26,31000000
2,2019-06-27,45000000
2,2019-06-28,14000000
2,2019-06-29,41000000
2,2019-06-30,22000000
2,2019-07-01,34000000
2,2019-07-02,28000000
2,2019-07-03,46000000
2,2019-07-04,45000000
2,2019-07-05,26000000
2,2019-07-06,41000000
2,2019-07-07,25000000
2,2019-07-08,39000000
2,2019-07-09,10000000
2,2019-07-10,37000000
2,2019-07-11,13000000
2,2019-07-12,24000000
2,2019-07-13,22000000
2,2019-07-14,49000000
2,2019-07-15,12000000
2,2019-07-16,20000000
2,2019-07-17,11000000
2,2019-07-18,24000000
2,2019-07-19,11000000
2,2019-07-20,18000000
2,2019-07-21,15000000
2,2019-07-22,34000000
2,2019-07-23,42000000
2,2019-07-24,47000000
2,2019-07-25,18000000
2,2019-07-26,39000000
2,2019-07-27,10000000
2,2019-07-28,37000000
2,2019-07-29,14000000
2,2019-07-30,6000000
2,2019-07-31,47000000
2,2019-08-01,49000000
2,2019-08-02,48000000
2,2019-08-03,9000000
2,2019-08-04,38000000
2,2019-08-05,28000000
2,2019-08-06,41000000
2,2019-08-07,26000000
2,2019-08-08,44000000
2,2019-08-09,27000000
2,2019-08-10,6000000
2,2019-08-11,37000000
2,2019-08-12,38000000
2,2019-08-13,19000000
2,2019-08-14,14000000
2,2019-08-15,37000000
2,2019-08-16,31000000
2,2019-08-17,43000000
2,2019-08-18,37000000
